MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude
5.2882,25,5.987197724039829,1.0398293029871977,2568,3.6529160739687057,37.54,-122.05
4.0403,16,6.438813349814586,1.1334981458590854,2284,2.823238566131026,35.18,-120.57
2.2206,34,5.433962264150943,1.0075471698113208,1018,3.841509433962264,36.62,-119.5
5.3409,15,6.081081081081081,1.0115830115830116,716,2.7644787644787643,38.48,-122.68
7.5604,9,6.696969696969697,0.9437229437229437,683,2.9567099567099566,32.91,-117.08
3.5938,34,4.582633053221288,1.0028011204481793,977,2.7366946778711485,33.9,-118.02
3.9934,41,5.004830917874396,1.1859903381642511,742,1.7922705314009661,33.75,-118.12
3.4861,32,5.111398964,1.038860103626943,1322,3.4248704663212437,34.01,-118.08
4.976,3,6.572016461,1.0345679012345679,3664,3.0156378600823044,38.33,-121.96
3.569,15,5.2100396301188905,0.9854689564068693,2355,3.1109643328929986,35.32,-119.06
6.7694,9,7.675675675675675,1.0196560196560196,1169,2.8722358722358723,34.88,-120.44
3.475,16,5.485074626865671,0.9776119402985075,1333,3.315920398,33.6,-117.69
3.1711,52,5.058309037900875,1.0116618075801749,712,2.075801749271137,38.23,-122.65
7.309,8,7.745454545454545,1.1090909090909091,241,4.381818181818182,37.44,-121.85
4.0379,34,5.275862068965517,0.9605911330049262,1305,3.2142857142857144,33.98,-118.05
7.5349,33,7.002890173410405,0.930635838,998,2.884393063583815,37.89,-122.04
2.3194,20,5.7781456953642385,1.1523178807947019,1093,3.619205298013245,36.77,-120.21
1.9286,35,4.480662983425415,1.0856353591160222,1296,3.5801104972375692,34.13,-117.31
3.625,21,4.8817733990147785,1.0344827586206897,695,3.4236453201970445,32.69,-117.05
4.7969,15,6.639393939,1.084848484848485,1150,3.484848484848485,36.77,-121.65
3.2297,10,3.4607961399276235,1.1351025331724969,2162,2.6079613992762365,34.2,-118.6
3.5341,15,5.681710213776722,1.0593824228028503,747,1.7743467933491686,33.1,-117.31
4.2829,30,4.186813186813187,1.0952380952380953,776,2.8424908424908426,33.89,-118.35
4.0556,49,4.968599033816425,1.038647342995169,1103,2.6642512077294684,34.1,-118.12
15.0001,52,8.461538461538462,1.2307692307692308,55,2.1153846153846154,37.19,-121.59
1.3,11,7.141242937853107,1.5310734463276836,370,2.0903954802259888,39.09,-122.53
15.0001,31,9.425101214574898,1.0931174089068827,722,2.923076923076923,37.44,-122.2
4.1696,18,6.1661016949152545,0.9593220338983051,919,3.1152542372881356,36.82,-121.64
5.2015,6,5.69647848,1.0519843487982112,4377,2.446618222470654,38,-122.09
4.5659,5,6.012958963282937,1.1195104391648667,3723,2.6803455723542116,34.67,-118.17
2.1354,29,3.687218045112782,1.0526315789473684,3029,4.5548872180451125,34.05,-117.74
3.94,31,5.0903846153846155,1.0365384615384616,1473,2.832692307692308,34.1,-118.03
2.19,35,4.206806282722513,1.0026178010471205,1407,3.683246073298429,36.75,-119.76
1.9688,37,4.017021276595744,1.0382978723404255,1107,4.7106382978723405,34.28,-118.44
2.8152,27,6.142028985507246,1.0811594202898551,1268,3.6753623188405795,36.16,-119.45
3.6548,29,4.6434540389972145,0.9916434540389972,2919,4.0654596100278555,34.3,-118.42
5.0672,24,5.919776119402985,1.0223880597014925,1351,2.5205223880597014,37.95,-122.08
2.9018,52,4.621212121212121,1.0984848484848484,281,2.128787878787879,37.85,-122.28
7.1882,27,7.582352941,0.9235294117647059,976,2.8705882352941177,33.77,-117.82
6.6155,20,6.106463878326996,1.0874524714828897,1064,2.0228136882129277,33.6,-117.87
5.6917,18,6.062909567496724,1.0773263433813893,2794,3.6618610747051115,33.87,-118.04
3.0915,31,4.812646370023419,1.1077283372365339,1326,3.1053864168618266,33.11,-117.07
4.6964,31,6.316770186335404,1.0403726708074534,966,3,36.59,-121.91
2.2708,18,2.5711354309165526,1.1087551299589604,3296,2.2544459644322847,34.07,-118.3
3.6273,7,6.651162790697675,1.140396210163652,2975,2.5624461670973298,33.61,-117.21
2.2417,48,5.048484848484849,1.1393939393939394,652,3.9515151515151516,38.09,-122.25
1.2778,42,3.4615384615384617,1.1497975708502024,890,3.603238866396761,34,-118.28
4.1827,31,5.915555555555556,1.0888888888888888,598,2.6577777777777776,37.59,-122.55
2.7717,25,5.79175705,1.143167028199566,936,2.0303687635574836,33.12,-117.32
1.2098,38,4.410638297872341,1.0638297872340425,1657,3.525531914893617,33.93,-118.27
4.2312,22,4.488027366020525,0.9806157354618016,3508,4,37.36,-121.83
3.8958,52,5.362989323843417,1.003558719,929,3.306049822064057,37.72,-122.44
3.0521,29,5.987234042553191,1.127659574468085,556,2.3659574468085105,38.54,-121.42
1.6073,14,4.321951219512195,1.0808362369337978,5561,3.8752613240418117,36.74,-119.73
1.398,14,5.654223968565815,1.2121807465618861,1011,1.9862475442043221,37.51,-119.99
1.5714,39,3.830357142857143,1.0178571428571428,1222,5.455357142857143,36.52,-119.29
2.6875,16,5.303523035230352,1.1056910569105691,865,2.3441734417344176,36.98,-121.91
4.3194,43,6.200716845878136,1.168458781362007,629,2.2544802867383513,37.91,-122.69
3.1167,20,4.527202073,1.0595854922279793,2186,2.831606218,36.96,-121.98
10.9201,22,8.604754829123328,1.049034175334324,2059,3.0594353640416045,34.15,-118.57
4.4567,27,5.626288659793815,0.9381443298969072,1458,3.7577319587628866,34.17,-119.19
3.9537,44,4.4282407407407405,1.0208333333333333,1295,2.997685185185185,34.03,-118.38
2.3523,28,5.206896551724138,1,535,2.3060344827586206,37.77,-120.86
12.8879,28,7.703196347031963,1.0319634703196348,2431,2.7751141552511416,34.14,-118.51
4.125,12,4.372197309,1.095291479820628,1690,1.8946188340807175,32.98,-117.26
10.0825,52,8.209016393442623,1.0245901639344261,658,2.696721311,37.9,-122.28
4.2823,16,6.170398009950249,1.1218905472636815,2654,3.300995024875622,37.66,-120.96
5.5337,52,5.188940092165899,0.8940092165898618,1033,2.380184331797235,37.77,-122.27
3.4408,44,4.867881548974943,1.0501138952164009,1126,2.5649202733485192,33.87,-118.18
2.1979,16,6.166666666666667,1.121212121212121,704,2.1333333333333333,34.77,-118.19
2.5172,31,4.895774647887324,1.1887323943661972,746,2.101408450704225,36.97,-121.94
6.3191,25,7.990338164251208,1.0169082125603865,1201,2.9009661835748792,32.77,-116.95
1.875,33,141.9090909090909,25.636363636363637,30,2.727272727272727,38.91,-120.1
2.963,25,5.320132013,1.033003300330033,837,2.762376237623762,39.77,-121.61
5.5275,22,6.429752066115703,0.9889807162534435,1298,3.5757575757575757,34.26,-119.18
3.2411,35,5.908163265306122,0.9693877551020408,826,2.8095238095238093,32.82,-116.94
3.6648,34,4.297539149888143,0.9440715883668904,1230,2.751677852348993,34.06,-117.94
2.2989,26,4.48411215,1.1682242990654206,2654,4.960747663551402,33.7,-116.2
6.0487,24,7.207079646017699,1.0300884955752212,1834,3.2460176991150442,34.26,-118.78
2.4461,17,4.9037037037037035,1.0907407407407408,1193,2.2092592592592593,36.92,-121.74
5.7979,52,5.981432360742706,1.0875331564986737,823,2.183023872679045,37.88,-122.26
2.92,43,4.927051671732523,1.1094224924012157,1015,3.0851063829787235,34.19,-118.13
1.5427,28,4.487394957983193,1.2079831932773109,1799,3.7794117647058822,33.95,-118.25
1.5625,38,5.097510373443983,1.2946058091286308,1516,3.145228215767635,37.75,-122.16
5.5,33,6.225563909774436,0.92481203,373,2.8045112781954886,37.68,-121.01
1.8426,40,4.926900584795321,1.0029239766081872,949,2.7748538011695905,37.76,-122.17
1.6098,52,5.021459227467811,1.0085836909871244,701,3.0085836909871246,37.82,-122.28
6.1726,18,4.707938092860709,1.234648027958063,3408,1.7014478282576135,33.97,-118.46
3.3472,31,6.1305114638447975,1.1358024691358024,1476,2.6031746031746033,35.63,-120.72
3.2443,16,4.613541666666666,1.1708333333333334,1538,1.6020833333333333,38.57,-121.41
4.5461,42,5.629032258064516,1.0725806451612903,1713,2.7629032258064514,34.16,-118.08
6.348,34,4.989881956155143,1.0775716694772344,1143,1.9274873524451939,33.89,-118.41
2.7125,35,4.443037974683544,1.109704641350211,552,2.329113924050633,36.98,-122.02
3.6413,40,4.604735883424408,1.041894353369763,1318,2.400728597449909,34.27,-119.26
4.025,16,4.907480315,1.063976377952756,2805,2.7608267716535435,38,-122.29
6.1536,37,6.838905775075988,1.094224924012158,989,3.0060790273556233,34.12,-118.02
5.0176,19,6.061538461538461,0.9564102564102565,1264,3.241025641025641,37.77,-121.48
3.625,33,10.909090909090908,2.227272727272727,63,2.8636363636363638,40.63,-120.35
3.8244,14,5.865951742627346,1.0683646112600536,1809,2.4249329758713136,38.44,-122.76
4.4191,52,5.799065420560748,0.9813084112149533,526,2.457943925233645,34.05,-118.38
6.8219,16,6.678832116788321,1.0875912408759123,1429,3.4768856447688563,33.69,-117.8
3.8571,9,4.7669172932330826,1.1428571428571428,248,1.8646616541353382,32.77,-117.19
1.043,36,4.320588235294117,1.1764705882352942,1271,3.738235294117647,32.69,-117.13
3.5525,7,5.273611111111111,1.1805555555555556,2369,3.290277777777778,33.9,-117.57
1.9375,14,4.888888888888889,1.0344827586206897,867,3.32183908,32.82,-115.37
2.7054,39,2.302919708029197,1.0875912408759123,744,2.7153284671532845,34.1,-118.29
5.1184,41,6.088235294117647,1.0411764705882354,804,2.364705882352941,37.8,-122.2
1.1295,29,3.639344262295082,1.2418032786885247,1391,2.8504098360655736,33.77,-118.18
5.2848,29,5.452586206896552,0.9698275862068966,2494,3.5833333333333335,37.67,-122.49
6.6009,49,6.7218045112781954,1.0037593984962405,735,2.763157894736842,34.16,-118.19
3.5822,18,5.449317738791423,1.0155945419103314,2860,2.787524366471735,34.42,-119.3
4.3125,34,4.996710526315789,0.9901315789473685,758,2.4934210526315788,33.94,-117.99
6.4335,7,7.383081896551724,1.2672413793103448,4446,2.3954741379310347,32.83,-117.08
5.8362,32,6.511029411764706,1.088235294117647,995,3.6580882352941178,33.77,-118.01
5.3135,36,6.212410501193317,0.9737470167064439,966,2.305489260143198,38.53,-121.51
6.9533,44,7.6080246913580245,1.0123456790123457,843,2.6018518518518516,37.55,-122.34
3.125,39,3.745614035087719,1.0614035087719298,389,1.706140350877193,37.81,-122.25
4.0337,23,6.094420600858369,1.053648068669528,1586,3.403433476,38.16,-122.26
3.1304,16,3.7909356725146197,1.1608187134502923,1235,1.8055555555555556,32.8,-117.19
3.1467,5,5.437177280550775,1.1790017211703958,1398,2.406196213425129,33.15,-117.1
3.0687,34,4.080291971,1.0145985401459854,532,3.883211678832117,33.94,-117.47
4.2708,27,6.289544235924933,1.0697050938337802,1105,2.962466487935657,32.83,-117.18
4.2656,22,6.6970740103270225,1.1308089500860585,1727,2.972461273666093,34.4,-119.29
4.1993,23,6.069252077562327,1.149584487534626,959,2.656509695290859,38.5,-122.47
2.3611,30,3.4295302013422817,1.0268456375838926,1152,7.731543624161074,34.06,-118.21
0.9298,36,3.6761619190404797,1.1004497751124438,2664,3.9940029985007497,33.93,-118.25
6.2079,12,6.2322097378277155,0.9737827715355806,2106,2.6292134831460676,33.24,-117.2
2.3984,44,3.9127906976744184,1.1569767441860466,1204,3.5,34.11,-118.18
3.7238,34,4.791855203619909,0.9886877828054299,1414,3.1990950226244346,33.92,-118.08
1.9453,34,3.8076923076923075,0.9230769230769231,527,4.053846153846154,33.94,-118.05
3.4491,30,5.483478260869565,1.0834782608695652,1544,2.685217391304348,33.96,-117.38
3.4792,30,4.532956685499058,1.0941619585687383,1724,3.2467043314500943,33.9,-118.31
11.2185,52,8.300835654596101,1.0194986072423398,967,2.6935933147632314,34.07,-118.32
5.0201,18,5.601336302895323,0.9866369710467706,1442,3.2115812917594653,32.82,-116.89
2.1736,45,3.663090128755365,1.113733905579399,1446,3.1030042918454934,34.05,-118.33
1.5,12,4.176980198019802,1.1695544554455446,2357,2.917079207920792,32.71,-117.09
1.9271,28,2.753623188405797,1.0347826086956522,1485,4.304347826086956,34.05,-118.21
3.37,52,3.8282828282828283,1.0235690235690236,754,2.538720538720539,34.08,-118.32
2.2303,36,3.0902394106813995,1.1160220994475138,1645,3.029465930018416,37.8,-122.25
3.2059,52,3.4479465138490926,1.2282712511938874,1504,1.4364851957975167,37.79,-122.41
4.2468,32,5.624288425047438,1.0379506641366223,1472,2.793168880455408,37.62,-122.03
4.5221,36,5.267973856,0.9607843137254902,446,2.915032679738562,34.11,-117.89
3.5437,27,5.1585014409221905,1.0259365994236311,1286,3.7060518731988474,32.69,-117.04
2.2031,36,4.170068027210885,1.129251700680272,425,2.891156462585034,38.57,-121.51
2.6298,14,9.425,2.02,1711,1.711,33.79,-116.48
8.9565,35,6.665540541,1.1216216216216217,1257,4.246621621621622,34.07,-118.44
3.7738,48,4.378006872852234,1.0756013745704467,971,3.336769759450172,37.32,-121.9
4.7831,24,5.303875968992248,1.0170542635658915,2220,3.441860465116279,34.22,-119.03
5.2072,20,6.170212765957447,0.9627659574468085,543,2.8882978723404253,34.24,-117.41
3.1859,26,5.838323353293413,1.1477045908183632,1921,3.834331337325349,33.94,-117.6
3.3977,31,5.443333333333333,1.0533333333333332,944,3.1466666666666665,38.28,-122.3
5.5563,13,6.726190476190476,1.0161564625850341,3382,2.8758503401360542,33.94,-117.34
3.2083,35,3.9404388714733543,0.9968652037617555,764,2.394984326018809,34.16,-118.29
5.0942,35,5,1.015075376884422,615,3.090452261306533,37.37,-121.98
4.9306,52,6.184426229508197,0.9221311475409836,674,2.762295081967213,37.82,-122.24
6.4962,25,7.853125,1.0625,900,2.8125,34.03,-117.19
3.168,17,4.165820642978003,1.0549915397631133,3080,2.6057529610829104,37.55,-121.97
2.6071,16,5.775067750677507,1.1490514905149052,989,2.6802168021680215,37.38,-119.72
2.3456,45,4.672566371681416,1.0907079646017699,1406,3.1106194690265485,37.94,-122.35
3.9777,36,4.955375253549696,0.9979716024340771,1115,2.261663286004057,34.19,-118.22
3.75,38,5.275229357798165,0.981651376,259,2.376146788990826,38.72,-121.9
11.0124,19,8.291079812206572,0.9436619718309859,1200,2.816901408450704,33.76,-117.77
1.881,25,5.563535912,1.1104972375690607,1160,3.2044198895027622,35.96,-119.19
5.2769,34,5.374233128834356,0.9202453987730062,424,2.6012269938650308,37.31,-121.92
2.6161,30,6.833333333333333,1.597938144329897,1387,2.3831615120274914,38.49,-123.04
2.3214,41,4.738738738738738,0.9519519519519519,897,2.6936936936936937,38.64,-121.41
3.2311,34,5.281012658227848,1.0556962025316456,1501,3.8,33.94,-117.47
3.6667,26,6.122340425531915,1.0638297872340425,593,3.154255319148936,34.09,-117.66
2.0161,11,3.823129252,1.1156462585034013,504,3.4285714285714284,34.64,-120.46
3.2824,52,4.356984478935699,1.064301552,794,1.7605321507760532,34.08,-118.36
2.2917,14,6.105590062111801,1.0124223602484472,399,2.4782608695652173,39.22,-121.24
1.7276,50,4.036363636363636,1.075,1807,4.1068181818181815,37.78,-122.22
4.6477,27,6.098214285714286,1.2410714285714286,1230,3.6607142857142856,36.92,-121.47
2.6607,9,3.876923076923077,1.0153846153846153,1311,2.241025641025641,38.46,-122.74
3.6434,14,6.637931034482759,1,285,2.456896551724138,39.13,-120.99
3.6711,35,4.825882352941177,1.0047058823529411,1466,3.449411764705882,34.02,-117.49
2.7656,5,6.15,1.05,50,2.5,37.96,-121.32
8.7496,29,7.935766423357665,1.032116788321168,2046,2.986861313868613,33.77,-117.8
3.8904,21,5.211965811965812,0.9948717948717949,2355,4.0256410256410255,32.71,-116.99
5,32,5.80078125,0.984375,1117,2.181640625,38.46,-122.69
1.375,52,2.697247706422018,1.1307339449541285,1136,2.6055045871559632,37.77,-122.42
6.0192,33,7.046228710462287,1.1070559610705597,1116,2.7153284671532845,34.16,-118.63
2.0694,18,6.889855072463768,1.5579710144927537,1366,1.9797101449275363,35.72,-118.47
2.0694,31,6.090909090909091,0.9636363636363636,154,2.8,38.09,-121.3
7.2812,34,7.135652173913043,1.031304347826087,3141,2.7313043478260868,34.22,-118.27
6.0074,16,6.862704918032787,1.1147540983606556,2003,4.104508196721311,37.58,-122.08
1.7696,18,3.7222222222222223,1.1245210727969348,1329,2.545977011494253,32.75,-117.11
5.0099,24,7.137809187279152,1.0848056537102473,855,3.021201413427562,34.89,-120.42
5.7295,35,5.645045045045045,0.9747747747747748,1449,2.610810810810811,37.28,-122
3.8233,36,5.18974359,1.0461538461538462,1030,2.641025641025641,32.75,-117.05
4.6902,10,6.534569983136594,1.1264755480607083,1632,2.752107925801012,38.67,-121.2
5.0311,14,5.872817955112219,1.0124688279301746,1883,4.695760598503741,32.58,-117.04
2.03,38,4.686274509803922,1.1176470588235294,1131,2.7720588235294117,36.78,-119.79
2.5625,33,4.475524475524476,1.0734265734265733,999,3.493006993006993,37.76,-122.17
3.0189,29,5.557065217391305,1.0815217391304348,912,2.4782608695652173,32.8,-117
3.5179,37,5.8470363288718925,1.0841300191204588,1351,2.5831739961759084,38.01,-121.8
3.75,42,4.747787610619469,0.9734513274336283,804,3.5575221238938055,34.21,-118.35
2.4792,24,3.4547038327526134,1.1341463414634145,2251,3.921602787456446,34.18,-118.38
3.8586,45,4.680412371134021,1.0257731958762886,1524,3.9278350515463916,33.81,-118.21
1.9387,30,3.655294117647059,1.1694117647058824,3543,4.168235294117647,33.79,-118.19
1.9408,42,4.707259953161593,1.1569086651053864,1203,2.8173302107728335,34.04,-118.34
1.1346,17,1.8680738786279683,1.027264732,3915,3.4432717678100264,34.06,-118.27
3.5542,43,6.268421052631579,1.1342105263157896,874,2.3,36.78,-119.8
3.0905,38,5.951648351648352,1.010989010989011,1260,2.769230769230769,36.22,-119.34
4.6304,39,5.038961038961039,0.8614718614718615,619,2.6796536796536796,37.32,-121.95
4.45,46,5.320359281437126,1.0838323353293413,896,2.682634730538922,34,-118.45
2.1429,38,3.740406320541761,1.054176072234763,2033,4.589164785553048,33.97,-118.24
4.3906,26,5.649484536082475,1.0103092783505154,801,2.752577319587629,38.31,-122.72
2.2054,45,3.7241379310344827,0.9540229885057471,1288,4.934865900383142,33.98,-118.24
1.725,52,5.096234309623431,1.1317991631799162,1015,2.1234309623430963,37.84,-122.27
5.0639,4,6.467486818980668,0.9824253075571178,1678,2.9490333919156413,34.88,-120.41
5.3765,15,6.502976190476191,1.1488095238095237,827,2.4613095238095237,34.74,-120.46
2.3317,39,3.975609756097561,1.0585365853658537,2470,2.4097560975609755,33.78,-118.16
7.1845,40,5.619047619047619,0.9727891156462585,389,2.6462585034013606,33.89,-118.39
5.3738,35,6.444776119402985,1.0238805970149254,833,2.4865671641791045,33.88,-117.94
1.875,38,4.65625,0.95,721,4.50625,33.91,-118.24
2.4,31,5.605442176870748,0.9965986394557823,792,2.693877551020408,37.67,-120.97
4.1818,22,4.426056338028169,1.0651408450704225,1225,2.1566901408450705,33.93,-118.41
5.2542,26,5.6066666666666665,0.9711111111111111,1377,3.06,33.81,-118.05
2.5139,43,4.561290322580645,0.9483870967741935,417,2.6903225806451614,37.74,-122.19
4,4,5.268041237113402,1.0738831615120275,1164,2,33.16,-117.23
4.1447,11,5.630952380952381,0.9880952380952381,1701,3.375,38.55,-121.34
4.9821,13,6.638472032742156,1.1077762619372442,1909,2.6043656207366985,33.54,-117.72
4.1319,33,5.262529832935561,1.081145584725537,1242,2.964200477326969,34.19,-118.54
4.0625,11,5.714285714285714,0.9933035714285714,952,2.125,33.15,-117.29
7.8013,19,7.248275862068965,1.0510344827586207,1773,2.4455172413793105,32.82,-117.25
3.6354,7,6.307152875175316,1.1654978962131837,2248,3.152875175315568,33.66,-116.31
3.0906,52,3.940503432494279,1.0640732265446224,885,2.0251716247139586,37.77,-122.45
5.3119,6,6.971671388101983,1.0339943342776203,3415,3.2247403210576016,35.37,-119.2
4.4861,46,5.765306122,1.0255102040816326,503,2.566326530612245,33.93,-118.37
2.6098,13,5.042553191489362,1.1045328399629972,2957,2.7354301572617947,38.07,-122.24
4.325,37,5.074380165289257,0.9793388429752066,572,2.3636363636363638,33.81,-118.13
1.9013,35,3.342857142857143,1.0043956043956044,987,2.169230769230769,38.56,-121.49
2.1793,39,3.932098765432099,0.9845679012345679,1362,4.203703703703703,33.99,-118.25
5.2415,12,5.1610337972166995,1.0210735586481112,8190,3.256461232604374,37.38,-121.85
2.7157,25,3.7865497076023393,1.219298245614035,856,2.502923976608187,33.77,-117.97
8.6196,11,5.8133333333333335,0.9333333333333333,212,2.8266666666666667,37.29,-122.12
4.05,35,4.074742268041237,1.0876288659793814,580,1.4948453608247423,37.76,-122.44
3.5878,31,4.497375328083989,1.0354330708661417,4131,2.7106299212598426,34.14,-118.02
8.1078,26,6.599526066350711,0.990521327,1221,2.8933649289099526,37.35,-122.02
3.9803,35,5.201923076923077,1.060897435897436,1462,4.685897435897436,34.03,-117.96
4.6071,30,6.114180478821363,1.0847145488029466,1470,2.707182320441989,37.97,-121.99
1.6483,39,4.390781563126253,0.9879759519038076,1307,2.6192384769539077,40.18,-122.24
2.3833,24,5.643382352941177,1.025735294117647,726,2.6691176470588234,39.59,-121.74
5.5673,7,5.865384615384615,1.1394230769230769,2710,2.605769230769231,32.81,-117.09
1.625,52,2.7777777777777777,0.5555555555555556,14,1.5555555555555556,32.66,-117.11
1.6236,17,5.474692202,1.2722298221614228,1614,2.207934336525308,35.61,-118.48
4.1169,23,5.544303797468355,1.0520393811533053,1679,2.361462728551336,33.81,-118.31
4.0904,52,4.313868613138686,1.2627737226277371,353,2.576642335766423,37.77,-122.21
2.0848,38,3.4036281179138324,0.9909297052154195,1777,4.029478458049887,34.03,-118.29
6.7247,24,6.803030303030303,1.009469696969697,1683,3.1875,34.45,-119.82
1.3531,20,2.968283582089552,1.0988805970149254,1916,3.574626865671642,37.98,-121.32
1.0898,45,3.3276595744680852,1.148936170212766,1030,4.382978723404255,34.01,-118.25
4.3015,21,5.858823529411764,1.0627450980392157,781,3.062745098039216,37.67,-121.32
6.9223,23,7.069943289224953,1.0245746691871456,3037,2.8705103969754253,34.2,-118.65
2.7399,15,6.218905472636816,1.1459369817578773,1444,2.394693201,38.39,-120.62
4.5208,33,5.502808988764045,0.9606741573033708,984,2.764044943820225,37.66,-120.98
4.6731,35,5.385113268608414,0.970873786,1000,3.236245954692557,34.22,-118.54
4.9211,52,3.9721115537848606,1.0796812749003983,1848,1.4725099601593625,37.8,-122.42
5.6356,33,5.660899653979238,0.9515570934256056,866,2.9965397923875434,34.22,-118.62
3.4427,30,4.687609075,1.0698080279232112,2477,4.322862129144852,34.09,-117.96
2.2292,45,4.773684210526316,0.9263157894736842,463,2.4368421052631577,38.79,-121.23
3.7835,52,5.424157303370786,1.0056179775280898,1092,3.067415730337079,37.73,-122.41
2.3387,25,4.603975535168196,1.091743119266055,893,1.3654434250764527,33.6,-117.71
7.0516,37,5.375609756097561,1.0439024390243903,807,1.9682926829268292,33.62,-117.93
5.3773,27,5.836330935251799,1.0881294964028776,1572,2.827338129496403,33.84,-118.37
3.4375,26,3.910909090909091,1.0227272727272727,3320,3.018181818181818,37.69,-122.46
5.8587,52,5.885922330097087,1.0558252427184467,962,2.3349514563106797,34.04,-118.43
5.1271,22,6.018867924528302,1.044811320754717,1066,2.5141509433962264,34.43,-119.77
2.4674,31,5.125523012552302,1.1694560669456067,1459,3.0523012552301254,37.99,-121.18
5.6277,14,5.724098235,1.0391404451266308,8012,3.074443591711435,37.58,-122.04
3.35,35,4.688372093023256,0.9488372093023256,1162,5.404651162790698,34.29,-118.41
4.2361,31,4.962962962962963,0.8703703703703703,1336,4.948148148148148,37.28,-121.82
5.0195,19,6.0234657039711195,1.019855596,1646,2.9711191335740073,33.18,-117.24
3.8029,35,5.641379310344828,1.0528735632183908,1110,2.5517241379310347,34.11,-118.02
1.0521,40,4.451882845188284,1.112970711297071,912,3.8158995815899583,37.94,-122.37
6.0902,29,6.121160409556314,0.9974402730375427,3063,2.613481228668942,38.03,-122.55
3.8958,20,5.940625,0.978125,1258,3.93125,37.51,-120.84
4.0238,44,4.832835820895522,1.0805970149253732,1064,3.1761194029850746,37.62,-122.4
4.6563,32,5.369799692,1.044684129429892,1715,2.642526964560863,33.86,-118.32
4.6563,52,3.4814814814814814,0.8888888888888888,113,4.185185185185185,37.79,-122.39
3.9032,19,5.001422475106685,1.0099573257467995,1810,2.5746799431009957,37.7,-122.13
3.5719,45,4.093943139678616,1.0877626699629173,1157,1.4301606922126082,34.07,-118.35
4.2432,13,6.350568769389866,1.0537745604963806,2553,2.640124095139607,38.54,-121.67
1.3187,23,4.717451523545706,1.0997229916897506,1333,3.6925207756232687,34.02,-118.31
5.2894,16,5.348710990502036,1.016282225237449,1894,2.569877883310719,37.25,-121.94
6.4232,7,6.707512764405544,1.0145878920495988,8276,3.0182348650619986,38.08,-122.17
6.9418,8,6.741035856573705,1.0079681274900398,857,3.414342629482072,34.14,-117.66
7.9887,15,6.837133550488599,1.0488599348534202,873,2.8436482084690553,33.69,-117.8
6.1287,4,6.791896869244936,1.0810313075506446,10450,3.2074892572130143,34.01,-117.75
2.8919,52,5.140506329113924,1.089873417721519,2290,2.8987341772151898,34.1,-118.14
2.6929,16,4.942973523421589,1.0631364562118126,794,1.6171079429735233,34.11,-117.69
4.4911,20,5.906896551724138,1.089655172413793,1512,2.606896551724138,37.97,-122.29
3.1484,52,5.354748603351955,1.0251396648044693,722,2.016759776536313,38.57,-121.46
3.1875,26,3.9218390804597703,1.186206896551724,894,2.0551724137931036,34.03,-118.43
5.1296,35,5.958490566037736,1.1320754716981132,1012,3.818867924528302,34.27,-118.45
8.5491,20,6.763698630136986,1.047945205479452,703,2.4075342465753424,33.81,-118.38
2.6136,35,4.598159509202454,1.0429447852760736,1141,3.5,33.82,-118.3
2.1637,46,2.005701254275941,1.153933865450399,2716,3.096921322690992,34.06,-118.29
1.7348,43,3.9802371541501977,1.233201581027668,558,2.205533596837945,37.82,-122.27
4.5125,50,5.743589743589744,0.9743589743589743,747,3.1923076923076925,33.75,-117.88
4.2071,8,5.539936102236422,1.0782747603833867,1604,2.562300319488818,36.86,-119.78
3.305,35,3.630952380952381,0.9563492063492064,1153,4.575396825396825,33.92,-118.19
2.7813,30,4.386227545,1.1062874251497006,1661,2.4865269461077846,38.63,-121.39
3.1289,42,4.508604206500956,1.0439770554493308,1065,2.0363288718929256,34.16,-118.38
2.1743,30,3.364394993045897,0.9944367176634215,3208,4.461752433936022,33.97,-118.16
3.5486,20,5.655384615384615,1.6615384615384616,615,1.8923076923076922,32.8,-117.28
3.83,35,5.593283582089552,1.078358208955224,1112,4.149253731343284,34.03,-117.94
2.0323,43,4.096069868995633,0.9912663755458515,1571,3.430131004366812,33.96,-118.25
2.9688,16,5.646739130434782,0.9891304347826086,554,3.010869565217391,39.2,-121.2
1.0658,46,3.076923076923077,1.1846153846153846,180,2.769230769230769,32.69,-117.12
2.5437,43,4.6626139817629175,1.1671732522796352,1231,3.7416413373860182,33.99,-118.3
6.1256,16,5.415540541,0.9695945945945946,1080,3.6486486486486487,37.41,-121.86
6.3501,23,6.299479166666667,0.90625,1066,2.7760416666666665,37.66,-122.04
5.0225,16,5.332480818414322,1.0076726342710998,1705,4.360613810741688,37.29,-121.82
1.4524,42,3.5231316725978647,1.0284697508896796,1167,4.153024911032029,34.01,-118.27
2.7628,39,4.332844574780059,1.0205278592375366,1417,2.0777126099706744,37.91,-122.31
2.5938,45,4.6328125,1.0390625,481,3.7578125,34.07,-118.09
4.2407,40,5.6943620178041545,1.032640949554896,1851,2.7462908011869436,34.16,-117.99
4.1,27,5.522491349480969,1.027681660899654,1703,5.892733564013841,33.71,-117.88
4.22,33,6.278688524590164,1.0368852459016393,1355,2.776639344262295,32.81,-117.17
3.0139,39,5.175732217573222,1.0711297071129706,638,2.6694560669456067,36.63,-119.68
4.8056,36,4.755834829443447,0.9730700179533214,1111,1.9946140035906643,37.98,-122.56
